,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,PTS,TOV,PF,At Home,FGA,FGM,FG3A,FG3M,FTA,FTM,OREB,DREB,AST,STL,BLK,Opponent,Opponent PTS,Opponent FGM,Opponent FGA,Opponent FG_PCT,Opponent FG3M,Opponent FG3A,Opponent FG3_PCT,Opponent FTM,Opponent FTA,Opponent FT_PCT,Opponent OREB,Opponent DREB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,SEASON,Opponent Win,Win,offensiveRating,defensiveRating,possessions,assistToTurnover,offensiveReboundPercentage,defensiveReboundPercentage,Opponent teamTricode,Opponent offensiveRating,Opponent defensiveRating,Opponent possessions,Opponent assistToTurnover,Opponent offensiveReboundPercentage,Opponent defensiveReboundPercentage
0,DET,0021900027,2019-10-26,111,23,28,1,76,41,19,8,36,21,5,30,20,11,7,PHI,117,42,87,0.483,13,34,0.382,20,30,0.667,6,32,30,14,3,22,26,2019-20,1,0,102.8,106.4,108.0,0.87,0.186,0.694,PHI,106.4,102.8,110.0,1.36,0.306,0.814
0,WAS,0021900033,2019-10-26,122,12,15,0,95,47,34,16,17,12,8,33,30,3,8,SAS,124,50,108,0.463,10,28,0.357,14,17,0.824,21,32,29,6,7,9,19,2019-20,1,0,123.2,124.0,99.0,2.31,0.314,0.569,SAS,124.0,123.2,100.0,3.22,0.431,0.686
0,LAC,0021900035,2019-10-26,122,12,32,0,87,40,32,11,39,31,10,31,20,8,4,PHX,130,43,86,0.5,17,43,0.395,27,34,0.794,9,40,32,9,3,16,34,2019-20,1,0,117.3,123.8,104.0,1.67,0.245,0.708,PHX,123.8,117.3,105.0,2.0,0.292,0.755
0,PHX,0021900035,2019-10-26,130,16,34,1,86,43,43,17,34,27,9,40,32,9,3,LAC,122,40,87,0.46,11,32,0.344,31,39,0.795,10,31,20,8,4,12,32,2019-20,0,1,123.8,117.3,105.0,2.0,0.292,0.755,LAC,117.3,123.8,104.0,1.67,0.245,0.708
0,HOU,0021900032,2019-10-26,126,19,22,1,94,43,45,13,30,27,9,36,27,7,4,NOP,123,46,100,0.46,18,50,0.36,13,16,0.813,9,33,27,9,2,17,30,2019-20,0,1,113.5,110.8,111.0,1.42,0.288,0.732,NOP,110.8,113.5,111.0,1.59,0.268,0.712
0,SAC,0021900034,2019-10-26,81,17,19,0,81,30,26,7,17,14,6,25,16,5,3,UTA,113,44,78,0.564,18,37,0.486,7,12,0.583,2,41,28,6,1,21,22,2019-20,1,0,82.7,115.3,98.0,0.89,0.192,0.784,UTA,115.3,82.7,98.0,1.33,0.216,0.808
0,MIL,0021900026,2019-10-26,126,18,32,1,94,41,54,17,35,27,5,42,22,8,4,MIA,131,46,101,0.455,16,44,0.364,23,36,0.639,8,46,33,7,3,16,30,2019-20,1,0,102.4,107.4,123.0,1.22,0.105,0.758,MIA,107.4,102.4,122.0,1.83,0.242,0.895
0,NOP,0021900032,2019-10-26,123,17,30,0,100,46,50,18,16,13,9,33,27,9,2,HOU,126,43,94,0.457,13,45,0.289,27,30,0.9,9,36,27,7,4,19,22,2019-20,1,0,110.8,113.5,111.0,1.59,0.268,0.712,HOU,113.5,110.8,111.0,1.42,0.288,0.732
0,ORL,0021900028,2019-10-26,99,10,15,0,99,35,31,5,26,24,17,29,15,8,7,ATL,103,43,84,0.512,9,30,0.3,8,15,0.533,9,43,22,5,9,18,26,2019-20,1,0,98.0,101.0,101.0,1.5,0.323,0.767,ATL,101.0,98.0,102.0,1.22,0.233,0.677
0,NYK,0021900029,2019-10-26,95,23,26,1,82,31,27,7,34,26,16,39,15,7,4,BOS,118,42,93,0.452,15,41,0.366,19,29,0.655,13,33,24,14,9,12,26,2019-20,1,0,94.1,115.7,101.0,0.63,0.393,0.707,BOS,115.7,94.1,102.0,1.85,0.293,0.607
0,BKN,0021900037,2019-10-27,133,17,22,0,101,44,45,15,37,30,11,42,28,6,5,MEM,134,50,103,0.485,14,33,0.424,20,25,0.8,8,41,33,9,10,12,29,2019-20,1,0,113.7,114.5,117.0,1.65,0.306,0.786,MEM,114.5,113.7,117.0,2.75,0.214,0.694
0,POR,0021900038,2019-10-27,121,16,30,0,87,45,22,9,26,22,7,41,13,6,4,DAL,119,37,94,0.394,13,50,0.26,32,41,0.78,12,34,27,7,3,11,22,2019-20,0,1,113.1,110.2,107.0,0.81,0.222,0.698,DAL,110.2,113.1,108.0,2.25,0.302,0.778
0,MEM,0021900037,2019-10-27,134,12,29,1,103,50,33,14,25,20,8,41,33,9,10,BKN,133,44,101,0.436,15,45,0.333,30,37,0.811,11,42,28,6,5,17,22,2019-20,0,1,114.5,113.7,117.0,2.75,0.214,0.694,BKN,113.7,114.5,117.0,1.65,0.306,0.786
0,CHA,0021900040,2019-10-27,101,14,20,0,91,35,35,10,23,21,13,32,19,7,4,LAL,120,49,93,0.527,11,31,0.355,11,14,0.786,10,37,30,7,8,13,22,2019-20,1,0,100.0,117.6,101.0,1.19,0.298,0.723,LAL,117.6,100.0,102.0,2.14,0.277,0.702
0,MIN,0021900039,2019-10-27,116,16,17,1,91,39,45,13,33,25,14,32,24,12,1,MIA,109,42,85,0.494,15,36,0.417,10,15,0.667,7,34,25,7,9,21,23,2019-20,0,1,112.6,104.8,103.0,1.5,0.327,0.711,MIA,104.8,112.6,104.0,1.09,0.289,0.673
0,MIA,0021900039,2019-10-27,109,21,23,0,85,42,36,15,15,10,7,34,25,7,9,MIN,116,39,91,0.429,13,45,0.289,25,33,0.758,14,32,24,12,1,16,17,2019-20,1,0,104.8,112.6,104.0,1.09,0.289,0.673,MIN,112.6,104.8,103.0,1.5,0.327,0.711
