,Name,EntityId,Minutes,OffPoss,DefPoss,Points,OpponentPoints,TsPct,FG2A,FG3A,FTA,Lineup,Team Points,Team FG2M,Team FG2A,Team FG3M,Team FG3A,Team TsPct,Team FTA,Season,Team,PtsPer75,FGA,Team FGA
74,Dwight Howard,2730,5,12,10,2,9,1.0,0,0,2,"Quinn Cook, Rajon Rondo, Jared Dudley, Troy Daniels, Dwight Howard",6,2,4,0,8,0.23076923076923078,2,2019-20,LAL,12.5,0,12
75,Kyle Kuzma,1628398,12,27,24,11,19,0.6111111111111112,4,3,4,"Kyle Kuzma, JaVale McGee, Danny Green, Kentavious Caldwell-Pope, LeBron James",38,10,13,4,13,0.6333333333333333,8,2019-20,LAL,30.555555555555557,7,26
76,JaVale McGee,201580,12,27,24,6,19,1.0,2,0,2,"Kyle Kuzma, JaVale McGee, Danny Green, Kentavious Caldwell-Pope, LeBron James",38,10,13,4,13,0.6333333333333333,8,2019-20,LAL,16.666666666666668,2,26
77,Danny Green,201980,12,27,24,6,19,0.6,1,4,0,"Kyle Kuzma, JaVale McGee, Danny Green, Kentavious Caldwell-Pope, LeBron James",38,10,13,4,13,0.6333333333333333,8,2019-20,LAL,16.666666666666668,5,26
78,Kentavious Caldwell-Pope,203484,12,27,24,0,19,0.0,0,2,0,"Kyle Kuzma, JaVale McGee, Danny Green, Kentavious Caldwell-Pope, LeBron James",38,10,13,4,13,0.6333333333333333,8,2019-20,LAL,0.0,2,26
79,LeBron James,2544,12,27,24,15,19,0.6818181818181818,6,4,2,"Kyle Kuzma, JaVale McGee, Danny Green, Kentavious Caldwell-Pope, LeBron James",38,10,13,4,13,0.6333333333333333,8,2019-20,LAL,41.666666666666664,10,26
80,Alex Caruso,1627936,2,6,7,0,10,0.0,0,0,0,"Alex Caruso, Kyle Kuzma, Rajon Rondo, Danny Green, Anthony Davis",2,1,3,0,2,0.2,0,2019-20,LAL,0.0,0,5
81,Kyle Kuzma,1628398,2,6,7,0,10,0.0,0,1,0,"Alex Caruso, Kyle Kuzma, Rajon Rondo, Danny Green, Anthony Davis",2,1,3,0,2,0.2,0,2019-20,LAL,0.0,1,5
82,Rajon Rondo,200765,2,6,7,0,10,0.0,0,0,0,"Alex Caruso, Kyle Kuzma, Rajon Rondo, Danny Green, Anthony Davis",2,1,3,0,2,0.2,0,2019-20,LAL,0.0,0,5
83,Danny Green,201980,2,6,7,0,10,0.0,1,1,0,"Alex Caruso, Kyle Kuzma, Rajon Rondo, Danny Green, Anthony Davis",2,1,3,0,2,0.2,0,2019-20,LAL,0.0,2,5
84,Anthony Davis,203076,2,6,7,2,10,0.5,2,0,0,"Alex Caruso, Kyle Kuzma, Rajon Rondo, Danny Green, Anthony Davis",2,1,3,0,2,0.2,0,2019-20,LAL,25.0,2,5
85,Alex Caruso,1627936,2,6,5,2,4,1.0,1,0,0,"Alex Caruso, JaVale McGee, Danny Green, Anthony Davis, JR Smith",7,1,1,1,2,0.875,2,2019-20,LAL,25.0,1,3
86,JaVale McGee,201580,2,6,5,0,4,0.0,0,0,0,"Alex Caruso, JaVale McGee, Danny Green, Anthony Davis, JR Smith",7,1,1,1,2,0.875,2,2019-20,LAL,0.0,0,3
87,Danny Green,201980,2,6,5,3,4,1.5,0,1,0,"Alex Caruso, JaVale McGee, Danny Green, Anthony Davis, JR Smith",7,1,1,1,2,0.875,2,2019-20,LAL,37.5,1,3
88,Anthony Davis,203076,2,6,5,2,4,0.5,0,1,2,"Alex Caruso, JaVale McGee, Danny Green, Anthony Davis, JR Smith",7,1,1,1,2,0.875,2,2019-20,LAL,25.0,1,3
89,JR Smith,2747,2,6,5,0,4,0.0,0,0,0,"Alex Caruso, JaVale McGee, Danny Green, Anthony Davis, JR Smith",7,1,1,1,2,0.875,2,2019-20,LAL,0.0,0,3
90,Alex Caruso,1627936,3,8,8,4,12,0.6666666666666666,0,2,2,"Alex Caruso, Rajon Rondo, Danny Green, Anthony Davis, LeBron James",13,2,2,2,4,0.8125,4,2019-20,LAL,37.5,2,6
91,Rajon Rondo,200765,3,8,8,0,12,0.0,0,0,0,"Alex Caruso, Rajon Rondo, Danny Green, Anthony Davis, LeBron James",13,2,2,2,4,0.8125,4,2019-20,LAL,0.0,0,6
92,Danny Green,201980,3,8,8,0,12,0.0,0,0,0,"Alex Caruso, Rajon Rondo, Danny Green, Anthony Davis, LeBron James",13,2,2,2,4,0.8125,4,2019-20,LAL,0.0,0,6
93,Anthony Davis,203076,3,8,8,7,12,0.875,1,2,2,"Alex Caruso, Rajon Rondo, Danny Green, Anthony Davis, LeBron James",13,2,2,2,4,0.8125,4,2019-20,LAL,65.625,3,6
94,LeBron James,2544,3,8,8,2,12,1.0,1,0,0,"Alex Caruso, Rajon Rondo, Danny Green, Anthony Davis, LeBron James",13,2,2,2,4,0.8125,4,2019-20,LAL,18.75,1,6
95,Kyle Kuzma,1628398,3,7,8,0,9,0.0,1,0,0,"Kyle Kuzma, JaVale McGee, Kentavious Caldwell-Pope, Troy Daniels, LeBron James",3,0,1,1,3,0.375,0,2019-20,LAL,0.0,1,4
96,JaVale McGee,201580,3,7,8,0,9,0.0,0,0,0,"Kyle Kuzma, JaVale McGee, Kentavious Caldwell-Pope, Troy Daniels, LeBron James",3,0,1,1,3,0.375,0,2019-20,LAL,0.0,0,4
97,Kentavious Caldwell-Pope,203484,3,7,8,0,9,0.0,0,1,0,"Kyle Kuzma, JaVale McGee, Kentavious Caldwell-Pope, Troy Daniels, LeBron James",3,0,1,1,3,0.375,0,2019-20,LAL,0.0,1,4
98,Troy Daniels,203584,3,7,8,3,9,1.5,0,1,0,"Kyle Kuzma, JaVale McGee, Kentavious Caldwell-Pope, Troy Daniels, LeBron James",3,0,1,1,3,0.375,0,2019-20,LAL,32.142857142857146,1,4
99,LeBron James,2544,3,7,8,0,9,0.0,0,1,0,"Kyle Kuzma, JaVale McGee, Kentavious Caldwell-Pope, Troy Daniels, LeBron James",3,0,1,1,3,0.375,0,2019-20,LAL,0.0,1,4
100,Alex Caruso,1627936,25,52,53,7,59,0.5,3,4,0,"Alex Caruso, Kyle Kuzma, Rajon Rondo, Anthony Davis, Troy Daniels",54,16,32,4,15,0.5192307692307693,13,2019-20,LAL,10.096153846153847,7,47
101,Kyle Kuzma,1628398,25,52,53,11,59,0.4583333333333333,7,3,6,"Alex Caruso, Kyle Kuzma, Rajon Rondo, Anthony Davis, Troy Daniels",54,16,32,4,15,0.5192307692307693,13,2019-20,LAL,15.865384615384615,10,47
