,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,EntityId,Minutes,OffPoss,DefPoss,Points,OpponentPoints,TsPct,FG2A,FG3A,FTA,Lineup,Team Points,Team FG2M,Team FG2A,Team FG3M,Team FG3A,Team TsPct,Team FTA,Season,Team,PtsPer75,FGA,Team FGA,Season Type
526,526,526.0,526.0,Daniel Theis,1628464,30,67,64,8,74,0.6666666666666666,3,1,4,"Jaylen Brown, Daniel Theis, Tristan Thompson, Kemba Walker, Marcus Smart",83,27,44,3,14,0.6102941176470589,22,2020-21,BOS,8.955223880597014,4,58,Regular Season
527,527,527.0,527.0,Tristan Thompson,202684,30,67,64,7,74,0.35,9,0,2,"Jaylen Brown, Daniel Theis, Tristan Thompson, Kemba Walker, Marcus Smart",83,27,44,3,14,0.6102941176470589,22,2020-21,BOS,7.835820895522388,9,58,Regular Season
528,528,528.0,528.0,Kemba Walker,202689,30,67,64,24,74,0.75,7,6,7,"Jaylen Brown, Daniel Theis, Tristan Thompson, Kemba Walker, Marcus Smart",83,27,44,3,14,0.6102941176470589,22,2020-21,BOS,26.86567164179105,13,58,Regular Season
529,529,529.0,529.0,Marcus Smart,203935,30,67,64,15,74,0.625,4,5,6,"Jaylen Brown, Daniel Theis, Tristan Thompson, Kemba Walker, Marcus Smart",83,27,44,3,14,0.6102941176470589,22,2020-21,BOS,16.791044776119403,9,58,Regular Season
530,530,530.0,530.0,Jayson Tatum,1628369,39,80,81,20,82,0.5882352941176471,8,9,0,"Jayson Tatum, Tristan Thompson, Kemba Walker, Evan Fournier, Marcus Smart",101,18,31,17,36,0.6644736842105263,19,2020-21,BOS,18.75,17,67,Regular Season
531,531,531.0,531.0,Tristan Thompson,202684,39,80,81,2,82,0.2,4,0,2,"Jayson Tatum, Tristan Thompson, Kemba Walker, Evan Fournier, Marcus Smart",101,18,31,17,36,0.6644736842105263,19,2020-21,BOS,1.875,4,67,Regular Season
532,532,532.0,532.0,Kemba Walker,202689,39,80,81,34,82,0.6538461538461539,9,10,14,"Jayson Tatum, Tristan Thompson, Kemba Walker, Evan Fournier, Marcus Smart",101,18,31,17,36,0.6644736842105263,19,2020-21,BOS,31.875,19,67,Regular Season
533,533,533.0,533.0,Evan Fournier,203095,39,80,81,32,82,0.9411764705882352,6,11,1,"Jayson Tatum, Tristan Thompson, Kemba Walker, Evan Fournier, Marcus Smart",101,18,31,17,36,0.6644736842105263,19,2020-21,BOS,30.0,17,67,Regular Season
534,534,534.0,534.0,Marcus Smart,203935,39,80,81,13,82,0.5909090909090909,4,6,2,"Jayson Tatum, Tristan Thompson, Kemba Walker, Evan Fournier, Marcus Smart",101,18,31,17,36,0.6644736842105263,19,2020-21,BOS,12.1875,10,67,Regular Season
535,535,535.0,535.0,Jaylen Brown,1627759,40,80,81,24,83,0.5714285714285714,11,7,6,"Jaylen Brown, Jayson Tatum, Semi Ojeleye, Daniel Theis, Marcus Smart",90,24,37,11,35,0.577922077922078,13,2020-21,BOS,22.5,18,72,Regular Season
536,536,536.0,536.0,Jayson Tatum,1628369,40,80,81,31,83,0.5172413793103449,16,13,2,"Jaylen Brown, Jayson Tatum, Semi Ojeleye, Daniel Theis, Marcus Smart",90,24,37,11,35,0.577922077922078,13,2020-21,BOS,29.0625,29,72,Regular Season
537,537,537.0,537.0,Semi Ojeleye,1628400,40,80,81,11,83,0.55,3,7,0,"Jaylen Brown, Jayson Tatum, Semi Ojeleye, Daniel Theis, Marcus Smart",90,24,37,11,35,0.577922077922078,13,2020-21,BOS,10.3125,10,72,Regular Season
538,538,538.0,538.0,Daniel Theis,1628464,40,80,81,12,83,0.8571428571428571,4,2,3,"Jaylen Brown, Jayson Tatum, Semi Ojeleye, Daniel Theis, Marcus Smart",90,24,37,11,35,0.577922077922078,13,2020-21,BOS,11.25,6,72,Regular Season
539,539,539.0,539.0,Marcus Smart,203935,40,80,81,12,83,0.6,3,6,2,"Jaylen Brown, Jayson Tatum, Semi Ojeleye, Daniel Theis, Marcus Smart",90,24,37,11,35,0.577922077922078,13,2020-21,BOS,11.25,9,72,Regular Season
540,540,540.0,540.0,Jaylen Brown,1627759,30,61,60,24,64,0.6666666666666666,14,4,2,"Jaylen Brown, Jayson Tatum, Semi Ojeleye, Payton Pritchard, Tristan Thompson",66,18,36,7,16,0.6,10,2020-21,BOS,29.508196721311474,18,52,Regular Season
541,541,541.0,541.0,Jayson Tatum,1628369,30,61,60,13,64,0.40625,8,5,7,"Jaylen Brown, Jayson Tatum, Semi Ojeleye, Payton Pritchard, Tristan Thompson",66,18,36,7,16,0.6,10,2020-21,BOS,15.98360655737705,13,52,Regular Season
542,542,542.0,542.0,Semi Ojeleye,1628400,30,61,60,11,64,0.6111111111111112,4,5,0,"Jaylen Brown, Jayson Tatum, Semi Ojeleye, Payton Pritchard, Tristan Thompson",66,18,36,7,16,0.6,10,2020-21,BOS,13.524590163934429,9,52,Regular Season
543,543,543.0,543.0,Payton Pritchard,1630202,30,61,60,7,64,0.5833333333333334,4,2,0,"Jaylen Brown, Jayson Tatum, Semi Ojeleye, Payton Pritchard, Tristan Thompson",66,18,36,7,16,0.6,10,2020-21,BOS,8.60655737704918,6,52,Regular Season
544,544,544.0,544.0,Tristan Thompson,202684,30,61,60,11,64,0.9166666666666666,6,0,1,"Jaylen Brown, Jayson Tatum, Semi Ojeleye, Payton Pritchard, Tristan Thompson",66,18,36,7,16,0.6,10,2020-21,BOS,13.524590163934429,6,52,Regular Season
545,545,545.0,545.0,Jaylen Brown,1627759,29,56,57,14,58,0.875,6,2,0,"Jaylen Brown, Jayson Tatum, Semi Ojeleye, Tristan Thompson, Kemba Walker",64,16,25,7,19,0.6530612244897959,13,2020-21,BOS,18.75,8,44,Regular Season
546,546,546.0,546.0,Jayson Tatum,1628369,29,56,57,10,58,0.7142857142857143,4,1,4,"Jaylen Brown, Jayson Tatum, Semi Ojeleye, Tristan Thompson, Kemba Walker",64,16,25,7,19,0.6530612244897959,13,2020-21,BOS,13.392857142857142,5,44,Regular Season
547,547,547.0,547.0,Semi Ojeleye,1628400,29,56,57,5,58,0.2777777777777778,1,8,0,"Jaylen Brown, Jayson Tatum, Semi Ojeleye, Tristan Thompson, Kemba Walker",64,16,25,7,19,0.6530612244897959,13,2020-21,BOS,6.696428571428571,9,44,Regular Season
548,548,548.0,548.0,Tristan Thompson,202684,29,56,57,15,58,0.75,8,0,5,"Jaylen Brown, Jayson Tatum, Semi Ojeleye, Tristan Thompson, Kemba Walker",64,16,25,7,19,0.6530612244897959,13,2020-21,BOS,20.089285714285715,8,44,Regular Season
549,549,549.0,549.0,Kemba Walker,202689,29,56,57,20,58,0.6666666666666666,6,8,4,"Jaylen Brown, Jayson Tatum, Semi Ojeleye, Tristan Thompson, Kemba Walker",64,16,25,7,19,0.6530612244897959,13,2020-21,BOS,26.785714285714285,14,44,Regular Season
550,550,550.0,550.0,Jaylen Brown,1627759,58,117,119,39,162,0.6724137931034483,20,7,5,"Jaylen Brown, Jayson Tatum, Tristan Thompson, Kemba Walker, Marcus Smart",154,41,66,18,38,0.6875,21,2020-21,BOS,25.0,27,104,Regular Season
551,551,551.0,551.0,Jayson Tatum,1628369,58,117,119,42,162,0.6176470588235294,23,10,2,"Jaylen Brown, Jayson Tatum, Tristan Thompson, Kemba Walker, Marcus Smart",154,41,66,18,38,0.6875,21,2020-21,BOS,26.923076923076923,33,104,Regular Season
552,552,552.0,552.0,Tristan Thompson,202684,58,117,119,28,162,0.875,15,0,5,"Jaylen Brown, Jayson Tatum, Tristan Thompson, Kemba Walker, Marcus Smart",154,41,66,18,38,0.6875,21,2020-21,BOS,17.94871794871795,15,104,Regular Season
553,553,553.0,553.0,Kemba Walker,202689,58,117,119,14,162,0.4375,5,10,2,"Jaylen Brown, Jayson Tatum, Tristan Thompson, Kemba Walker, Marcus Smart",154,41,66,18,38,0.6875,21,2020-21,BOS,8.974358974358974,15,104,Regular Season
554,554,554.0,554.0,Marcus Smart,203935,58,117,119,31,162,0.9117647058823528,3,11,7,"Jaylen Brown, Jayson Tatum, Tristan Thompson, Kemba Walker, Marcus Smart",154,41,66,18,38,0.6875,21,2020-21,BOS,19.871794871794872,14,104,Regular Season
555,555,555.0,555.0,Jayson Tatum,1628369,36,77,78,26,75,0.6190476190476191,10,11,0,"Jayson Tatum, Robert Williams III, Kemba Walker, Evan Fournier, Marcus Smart",92,28,45,10,33,0.5679012345679012,8,2020-21,BOS,25.32467532467533,21,78,Regular Season
556,556,556.0,556.0,Robert Williams III,1629057,36,77,78,10,75,0.625,7,0,2,"Jayson Tatum, Robert Williams III, Kemba Walker, Evan Fournier, Marcus Smart",92,28,45,10,33,0.5679012345679012,8,2020-21,BOS,9.74025974025974,7,78,Regular Season
557,557,557.0,557.0,Kemba Walker,202689,36,77,78,37,75,0.6851851851851852,13,12,6,"Jayson Tatum, Robert Williams III, Kemba Walker, Evan Fournier, Marcus Smart",92,28,45,10,33,0.5679012345679012,8,2020-21,BOS,36.03896103896104,25,78,Regular Season
558,558,558.0,558.0,Evan Fournier,203095,36,77,78,11,75,0.4230769230769231,7,6,0,"Jayson Tatum, Robert Williams III, Kemba Walker, Evan Fournier, Marcus Smart",92,28,45,10,33,0.5679012345679012,8,2020-21,BOS,10.714285714285714,13,78,Regular Season
559,559,559.0,559.0,Marcus Smart,203935,36,77,78,8,75,0.3333333333333333,8,4,0,"Jayson Tatum, Robert Williams III, Kemba Walker, Evan Fournier, Marcus Smart",92,28,45,10,33,0.5679012345679012,8,2020-21,BOS,7.792207792207792,12,78,Regular Season
560,560,560.0,560.0,Jaylen Brown,1627759,20,42,43,11,52,0.4583333333333333,6,5,2,"Jaylen Brown, Jayson Tatum, Aaron Nesmith, Tristan Thompson, Marcus Smart",52,13,26,5,11,0.5909090909090909,14,2020-21,BOS,19.642857142857142,11,37,Regular Season
561,561,561.0,561.0,Jayson Tatum,1628369,20,42,43,21,52,0.7,11,1,7,"Jaylen Brown, Jayson Tatum, Aaron Nesmith, Tristan Thompson, Marcus Smart",52,13,26,5,11,0.5909090909090909,14,2020-21,BOS,37.5,12,37,Regular Season
562,562,562.0,562.0,Aaron Nesmith,1630174,20,42,43,9,52,0.6428571428571429,4,3,0,"Jaylen Brown, Jayson Tatum, Aaron Nesmith, Tristan Thompson, Marcus Smart",52,13,26,5,11,0.5909090909090909,14,2020-21,BOS,16.071428571428573,7,37,Regular Season
563,563,563.0,563.0,Tristan Thompson,202684,20,42,43,2,52,0.2,4,0,1,"Jaylen Brown, Jayson Tatum, Aaron Nesmith, Tristan Thompson, Marcus Smart",52,13,26,5,11,0.5909090909090909,14,2020-21,BOS,3.571428571428572,4,37,Regular Season
564,564,564.0,564.0,Marcus Smart,203935,20,42,43,9,52,0.9,1,2,4,"Jaylen Brown, Jayson Tatum, Aaron Nesmith, Tristan Thompson, Marcus Smart",52,13,26,5,11,0.5909090909090909,14,2020-21,BOS,16.071428571428573,3,37,Regular Season
